,"(('gas', 'gas_boiler'), 'flow')","(('gas_boiler', 'heat_generation'), 'flow')","(('chp', 'electricity'), 'flow')","(('chp', 'electricity'), 'status')","(('chp', 'heat_generation'), 'flow')","(('gas', 'chp'), 'flow')","(('electricity', 'heatpump_air'), 'flow')","(('heatpump_air', 'heat_generation'), 'flow')","(('heatpump_air', 'heat_generation'), 'status')","(('electricity', 'electrolysis'), 'flow')","(('electrolysis', 'h2'), 'flow')","(('electrolysis', 'heat_generation'), 'flow')","(('heat_generation', 'thermal_storage'), 'flow')","(('thermal_storage', 'None'), 'storage_content')","(('thermal_storage', 'storage_out'), 'flow')"
2018-01-01 19:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,728.0674954059751,1457.8797947357798,1.0,0.0,-0.0,-0.0,1923.29713752526,50157.23495743199,1594.1075645
2018-01-01 20:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,728.4930651194088,1463.0047483491583,1.0,0.0,-0.0,-0.0,1928.4220911386292,50465.844430314486,1609.5966147499998
2018-01-01 21:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,728.3227113566556,1460.9512498314295,1.0,0.0,-0.0,-0.0,1926.3685926209,50672.10668725804,1709.85574675
2018-01-01 22:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,727.9528779990285,1456.5072780202051,1.0,0.0,-0.0,-0.0,1921.924620809681,50919.20161487493,1664.5559887499999
2018-01-01 23:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,728.0674954059751,1457.8797947357798,1.0,0.0,-0.0,-0.0,1923.29713752526,51227.734374383086,1604.462982
2018-01-02 00:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,728.4077252740267,1461.976234760284,1.0,0.0,-0.0,-0.0,1927.3935775497594,51442.482724591675,1702.3092545
2018-01-02 01:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,728.3507763673656,1461.290558848668,1.0,0.0,-0.0,-0.0,1926.707901638154,51646.68813734891,1712.1424495
2018-01-02 02:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,727.9858892197492,1456.886254657917,1.0,0.0,-0.0,-0.0,1922.3035974473896,51848.76622265751,1709.84258775
2018-01-02 03:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.6310846367932,1440.6942154323579,1.0,0.0,-0.0,-0.0,1906.1115582218408,52028.58623538924,1715.8859745
2018-01-02 04:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,725.4553905504529,1426.774003181725,1.0,0.0,-0.0,-0.0,1892.1913459712014,52174.155718949274,1736.19613925
2018-01-02 05:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,724.7333335046794,1418.2802516631189,1.0,0.0,-0.0,-0.0,1883.6975944525911,52331.21615047737,1716.195126
2018-01-02 06:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,724.874231405508,1419.925638978394,1.0,0.0,-0.0,-0.0,1885.3429817678625,52324.484499283324,1881.6149945
2018-01-02 07:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,725.9858429474546,1433.0405824889945,1.0,0.0,-0.0,-0.0,1898.4579252784679,52214.737397756384,1997.74614275
2018-01-02 08:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.9367122657759,1444.3468498583213,1.0,0.0,-0.0,-0.0,1909.7641926477954,52091.20054379911,2022.85446175
2018-01-02 09:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,727.8724370189485,1455.5243891028924,1.0,0.0,-0.0,-0.0,1920.9417318923734,52004.843295934545,1996.8662395000001
2018-01-02 10:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,729.241255390039,1472.0247799556269,1.0,0.0,-0.0,-0.0,1937.4421227450948,51992.34398510567,1939.51837125
2018-01-02 11:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,729.7558179248992,1478.278193361056,1.0,0.0,-0.0,-0.0,1943.6955361505316,52100.09326646207,1825.5245932500002
2018-01-02 12:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,729.4384924345238,1474.4291177521095,1.0,0.0,-0.0,-0.0,1939.8464605415793,52288.32098690203,1741.18500325
2018-01-02 13:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,729.4406538330217,1474.4471532493455,1.0,0.0,-0.0,-0.0,1939.8644960388265,52499.510146178436,1718.2205055
2018-01-02 14:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,728.3812471114501,1461.6498799475683,1.0,0.0,-0.0,-0.0,1927.067222737045,52715.924727236736,1700.17414275
2018-01-02 15:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,623.5285206048745,1237.7811771611232,1.0,0.0,-0.0,-0.0,1703.1985199506016,52715.924727236736,1692.69576775
2018-01-02 16:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,625.0705664960996,1228.6334474111281,1.0,0.0,-0.0,-0.0,1694.0507902005993,52715.924727236736,1683.548038
2018-01-02 17:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,609.7446276053618,1193.1302891611267,1.0,0.0,-0.0,-0.0,1658.5476319505979,52715.924727236736,1648.04487975
2018-01-02 18:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,624.2644650724193,1208.537785661123,1.0,0.0,-0.0,-0.0,1673.9551284506015,52715.924727236736,1663.45237625
2018-01-02 19:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,633.3864238915656,1226.207766911124,1.0,0.0,-0.0,-0.0,1691.6251097005952,52715.924727236736,1681.1223575
2018-01-02 20:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,658.0854821678747,1259.613072411128,1.0,0.0,-0.0,-0.0,1725.0304152005992,52715.924727236736,1714.5276629999998
2018-01-02 21:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,702.0562004189677,1330.2857104111245,1.0,0.0,-0.0,-0.0,1795.7030532005956,52715.924727236736,1785.200301
2018-01-02 22:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,295.39776226894116,557.0982033750003,1.0,0.0,-0.0,-0.0,1022.5155461644681,51834.202842200604,1893.734679
2018-01-02 23:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,300.7667418476825,557.0982033749962,1.0,0.0,-0.0,-0.0,1022.5155461644681,50909.794548222126,1936.51990125
2018-01-03 00:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,303.5010532886608,557.0982033750067,1.0,0.0,-0.0,-0.0,1022.5155461644754,49952.41604335597,1969.5937092499998
2018-01-03 01:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,302.7969212310887,557.098203374995,1.0,0.0,-0.0,-0.0,1022.5155461644899,48980.892305026406,1983.84623475
2018-01-03 02:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,304.69491273366543,557.0982033749953,1.0,0.0,-0.0,-0.0,1022.5155461644681,47989.85527796944,2003.46840075
2018-01-03 03:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,306.0551578685939,557.0982033750048,1.0,0.0,-0.0,-0.0,1022.5155461644899,46989.142482261406,2013.2552335
2018-01-03 04:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,306.0551578685939,557.0982033750048,1.0,0.0,-0.0,-0.0,1022.5155461644754,45972.8421270018,2028.9549415000001
2018-01-03 05:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,309.0970312315376,557.0982033750013,1.0,0.0,-0.0,-0.0,1022.5155461644681,44961.39913581607,2024.21147275
2018-01-03 06:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,314.1405168433175,557.0982033750005,1.0,0.0,-0.0,-0.0,1022.5155461644681,43769.34505109641,2204.93591725
2018-01-03 07:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,310.5561441337839,557.0982033749989,1.0,0.0,-0.0,-0.0,1022.5155461644681,42467.56287841914,2314.7975969999998
2018-01-03 08:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,301.36446255482844,557.0982033750003,1.0,0.0,-0.0,-0.0,1022.5155461644681,41138.55528635378,2342.16890525
2018-01-03 09:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,293.2268076443009,557.0982033749953,1.0,0.0,-0.0,-0.0,1022.5155461644681,39868.26489451406,2283.600645
2018-01-03 10:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,289.15721848875,560.2782692092321,1.0,0.0,-0.0,-0.0,1025.6956119987008,38724.64059238175,2160.25698075
2018-01-03 11:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,291.47299869750003,574.4617864109221,1.0,0.0,-0.0,-0.0,1039.8791292003953,37749.71331903722,2005.8716335
2018-01-03 12:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,293.49411379125,580.5560609188916,1.0,0.0,-0.0,-0.0,1045.973403708369,36915.73058515257,1871.13062725
2018-01-03 13:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,293.72005489500003,578.5543772399453,1.0,0.0,-0.0,-0.0,1043.971720029418,36094.90237108839,1856.067887
2018-01-03 14:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,294.25145911875,577.0498543213955,1.0,0.0,-0.0,-0.0,1042.4671971108692,35308.08857139691,1820.64093875
2018-01-03 15:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,294.35579062875,575.3906472695722,1.0,0.0,-0.0,-0.0,1040.8079900590456,34526.659175748195,1813.6855047499998
2018-01-03 16:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,294.56288014875,573.2802056277515,1.0,0.0,-0.0,-0.0,1038.6975484172217,33757.012880129805,1799.87953675
2018-01-03 17:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,295.352866545,575.256382267243,1.0,0.0,-0.0,-0.0,1040.6737250567203,33042.09477405793,1747.213777
2018-01-03 18:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,295.49147744625003,577.4959647442477,1.0,0.0,-0.0,-0.0,1042.9133075337195,32338.737097060322,1737.97305025
2018-01-03 19:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,295.558891125,579.5078954684013,1.0,0.0,-0.0,-0.0,1044.9252382578743,31641.964420323427,1733.478805
2018-01-03 20:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,295.45948425375,582.2001752557845,1.0,0.0,-0.0,-0.0,1047.6175180452592,30941.334984938934,1740.10592975
2018-01-03 21:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,295.04570983125,583.1757873586033,1.0,0.0,-0.0,-0.0,1048.5931301480778,30214.17471869369,1767.69089125
2018-01-03 22:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,294.01229524125,582.5903704909432,1.0,0.0,-0.0,-0.0,1048.0077132804145,29417.616221389395,1836.58519725
2018-01-03 23:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,294.13561837875,583.0598135666222,1.0,0.0,-0.0,-0.0,1048.4771563560935,28629.83797882966,1828.36365475
2018-01-04 00:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,295.59439939875,585.7253368246364,1.0,0.0,-0.0,-0.0,1051.1426796141095,27942.065612706254,1731.11158675
2018-01-04 01:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,296.23864655250003,587.5686370984212,1.0,0.0,-0.0,-0.0,1052.985979887897,27299.163434769747,1688.1617765
2018-01-04 02:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,296.41978618125,588.6115520603552,1.0,0.0,-0.0,-0.0,1054.028894849831,26669.45219617062,1676.08580125
2018-01-04 03:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,296.21405204625,587.979507992233,1.0,0.0,-0.0,-0.0,1053.396850781708,26025.463875339152,1689.80141025
2018-01-04 04:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.3182130296734,1436.9930410399343,1.0,0.0,-0.0,-0.0,1902.4103838294068,26203.623044903303,1716.73962375
2018-01-04 05:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.6269364826932,1440.660268096237,1.0,0.0,-0.0,-0.0,1906.0776108857135,26286.018627731028,1816.1504715
2018-01-04 06:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.572372316469,1440.0055228339709,1.0,0.0,-0.0,-0.0,1905.4228656234372,26198.513051091628,1985.38765175
2018-01-04 07:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.0105349198226,1433.3450071309342,1.0,0.0,-0.0,-0.0,1898.7623499204092,26118.87407912373,1970.8703380000002
2018-01-04 08:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.0944634833888,1434.3390051435204,1.0,0.0,-0.0,-0.0,1899.7563479329983,26028.78968244384,1982.31868575
2018-01-04 09:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.4026150352693,1437.9938055672985,1.0,0.0,-0.0,-0.0,1903.4111483567758,25958.551365566924,1966.137502
2018-01-04 10:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.8516736678275,1443.3358085403993,1.0,0.0,-0.0,-0.0,1908.753151329871,25962.052564920585,1897.74786025
2018-01-04 11:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,727.2173694399305,1447.6998055619397,1.0,0.0,-0.0,-0.0,1913.1171483514154,26016.362707171396,1851.302522
2018-01-04 12:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,727.3583350655006,1449.3848738680451,1.0,0.0,-0.0,-0.0,1914.802216657521,26167.332290768532,1756.3220625000001
2018-01-04 13:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,727.2737886038244,1448.3738331072211,1.0,0.0,-0.0,-0.0,1913.7911758966875,26368.669425660024,1704.9265515
2018-01-04 14:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,727.2173694399305,1447.6998055619397,1.0,0.0,-0.0,-0.0,1913.1171483514154,26568.805144192163,1705.43137675
2018-01-04 15:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,727.0220664268776,1445.3612950462662,1.0,0.0,-0.0,-0.0,1910.7786378357378,26786.166090535557,1685.8452095
2018-01-04 16:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.4581372789215,1438.6553296005036,1.0,0.0,-0.0,-0.0,1904.0726723899788,26940.51943635353,1742.12248525
2018-01-04 17:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.5423769979178,1439.6560941278678,1.0,0.0,-0.0,-0.0,1905.0734369173442,27030.24459229068,1807.7341415
2018-01-04 18:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.5147226637495,1439.325897565942,1.0,0.0,-0.0,-0.0,1904.7432403554121,26988.044898796303,1939.318739
2018-01-04 19:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.2341284698584,1435.9956670122356,1.0,0.0,-0.0,-0.0,1901.4130098017085,26955.57464975737,1926.26379325
2018-01-04 20:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,726.1503618397329,1435.0016701138459,1.0,0.0,-0.0,-0.0,1900.4190129033232,27032.711779464313,1815.6660565
2018-01-04 21:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,725.6779635599162,1429.4024370731045,1.0,0.0,-0.0,-0.0,1894.8197798625806,27124.89214948297,1795.0149385
2018-01-04 22:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,724.9545768222895,1420.8800284229167,1.0,0.0,-0.0,-0.0,1886.297371212393,27269.116387829516,1734.438331
2018-01-04 23:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,724.5124943964407,1415.6891812340432,1.0,0.0,-0.0,-0.0,1881.1065240235184,27404.139503983548,1738.432443
2018-01-05 00:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,723.9902384809875,1409.5750518501272,1.0,0.0,-0.0,-0.0,1874.9923946396011,27555.0651016566,1716.40070025
2018-01-05 01:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,723.251931712073,1400.9692294430465,1.0,0.0,-0.0,-0.0,1866.3865722325208,27695.670171657202,1718.0984915
2018-01-05 02:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,722.5429241989334,1392.7544899747347,1.0,0.0,-0.0,-0.0,1858.1718327642084,27816.950684030864,1729.19255225
2018-01-05 03:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,722.0291061164567,1386.8203456499723,1.0,0.0,-0.0,-0.0,1852.237688439447,27891.059724346607,1770.41628825
2018-01-05 04:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,721.4624746713141,1380.3052570903378,1.0,0.0,-0.0,-0.0,1845.7225998798094,27916.056815808803,1813.00484325
2018-01-05 05:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,720.8737652789567,1373.5560229413154,1.0,0.0,-0.0,-0.0,1838.9733657307916,27825.473772983773,1921.832942
2018-01-05 06:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,720.2581074842207,1366.538913135084,1.0,0.0,-0.0,-0.0,1831.956255924557,27563.70849411426,2086.00821975
2018-01-05 07:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,720.0453201303295,1364.1183838364184,1.0,0.0,-0.0,-0.0,1829.5357266258943,27256.430125605635,2129.13011575
2018-01-05 08:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,719.9921821524878,1363.5144799132906,1.0,0.0,-0.0,-0.0,1828.931822702758,26952.578509170133,2125.1338960000003
2018-01-05 09:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,720.2850877039816,1366.8448107446734,1.0,0.0,-0.0,-0.0,1832.2621535341495,26652.088793281087,2125.1363785
2018-01-05 10:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,720.8737728310622,1373.5560708517608,1.0,0.0,-0.0,-0.0,1838.9734136412262,26454.823129950808,2028.6572615
2018-01-05 11:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,721.4890072714045,1380.6111535857306,1.0,0.0,-0.0,-0.0,1846.0284963752056,26322.496088634605,1970.7958295
2018-01-05 12:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,721.8671140868989,1384.9545301743713,1.0,0.0,-0.0,-0.0,1850.3718729638458,26300.89493485886,1864.42814825
2018-01-05 13:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,721.9489272211766,1385.8935537362486,1.0,0.0,-0.0,-0.0,1851.3108965257234,26344.417216705333,1800.246157
2018-01-05 14:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,721.0880299730744,1376.0073870684396,1.0,0.0,-0.0,-0.0,1841.4247298579103,26368.966960154256,1809.32765125
2018-01-05 15:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,720.6313961591266,1370.7938392419749,1.0,0.0,-0.0,-0.0,1836.2111820314494,26392.941941772166,1804.686114
2018-01-05 16:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,720.3674748818323,1367.7743201834335,1.0,0.0,-0.0,-0.0,1833.1916629729058,26367.65669323971,1850.92413825
2018-01-05 17:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,719.2283709333293,1354.844165589794,1.0,0.0,-0.0,-0.0,1820.2615083792698,26236.494404045177,1943.873858
2018-01-05 18:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,297.8597946848775,557.0982033749988,1.0,0.0,-0.0,-0.0,1022.5155461644645,25152.90928980556,2098.56542
2018-01-05 19:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,299.0001044799667,557.0982033749964,1.0,0.0,-0.0,-0.0,1022.5155461644717,24067.17817289632,2100.8328585
2018-01-05 20:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,299.8683477626992,557.0982033749996,1.0,0.0,-0.0,-0.0,1022.5155461644681,23060.31601256689,2022.08557825
2018-01-05 21:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,300.41158756737593,557.0982033750057,1.0,0.0,-0.0,-0.0,1022.515546164479,22093.06752633638,1982.58474175
2018-01-05 22:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,299.09974660250566,557.098203375,1.0,0.0,-0.0,-0.0,1022.5155461644754,21160.664620507112,1947.8475595
2018-01-05 23:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,718.6449420955017,1348.277985553928,1.0,0.0,-0.0,-0.0,1813.6953283434013,21030.722139413774,1936.6714100000002
2018-01-06 00:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,719.3657123506669,1356.3784023428266,1.0,0.0,-0.0,-0.0,1821.7957451323018,20941.668563826912,1903.89748375
2018-01-06 01:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,721.6170146142509,1382.008172037388,1.0,0.0,-0.0,-0.0,1847.425514826864,20903.526054791168,1878.626167
2018-01-06 02:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,724.0246125472449,1409.9513694581142,1.0,0.0,-0.0,-0.0,1875.3687122475894,20916.905171252452,1855.0520135
2018-01-06 03:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,725.7956055598738,1430.7703671991708,1.0,0.0,-0.0,-0.0,1896.1877099886442,20955.71106682639,1850.44273275
2018-01-06 04:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,727.5060792529413,1451.1279260693539,1.0,0.0,-0.0,-0.0,1916.5452688588339,21025.27702584943,1840.03587925
2018-01-06 05:00:00,0.0,0.0,321.5610732,1.0,465.41734278947376,846.2133505263158,728.9247143092687,1468.2008862996693,1.0,0.0,-0.0,-0.0,1933.6182290891447,21034.662831445487,1917.28119675
