,"(('gas', 'gas_boiler'), 'flow')","(('gas_boiler', 'heat_generation'), 'flow')","(('chp', 'electricity'), 'flow')","(('chp', 'electricity'), 'status')","(('chp', 'heat_generation'), 'flow')","(('gas', 'chp'), 'flow')","(('electricity', 'heatpump_air'), 'flow')","(('heatpump_air', 'heat_generation'), 'flow')","(('heatpump_air', 'heat_generation'), 'status')","(('electricity', 'electrolysis'), 'flow')","(('electrolysis', 'h2'), 'flow')","(('electrolysis', 'heat_generation'), 'flow')","(('heat_generation', 'thermal_storage'), 'flow')","(('thermal_storage', 'None'), 'storage_content')","(('thermal_storage', 'storage_out'), 'flow')"
2018-01-01 00:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,559.677011860089,1143.665439425752,1.0,0.0,-0.0,-0.0,2143.6654395573278,35891.25579877122,1495.743122
2018-01-01 01:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,559.8112158386244,1145.3102118318839,1.0,0.0,-0.0,-0.0,2145.310211963464,36502.67362256176,1525.2751524999999
2018-01-01 02:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,560.0341766144395,1148.0514986067487,1.0,0.0,-0.0,-0.0,2148.0514987383285,37098.591895658144,1543.44746925
2018-01-01 03:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,560.1688970309418,1149.7078726808597,1.0,0.0,-0.0,-0.0,2149.7078728124397,37691.06124812207,1548.48598025
2018-01-01 04:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,560.0592190319285,1148.3492773106411,1.0,0.0,-0.0,-0.0,2148.3492774422193,38290.727173024774,1539.86441525
2018-01-01 05:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,559.498940809947,1141.4839129779834,1.0,0.0,-0.0,-0.0,2141.483913109565,38874.29292464428,1549.0320205
2018-01-01 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,37213.74193627701,1651.599448
2018-01-01 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,35467.97672972851,1736.99976175
2018-01-01 08:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,560.0575117718479,1148.334824808179,1.0,0.0,-0.0,-0.0,2148.3348249397604,35807.01469402381,1800.7270612500001
2018-01-01 09:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,560.5279539242181,1154.1365903091412,1.0,0.0,-0.0,-0.0,2154.136590440714,35922.48521757144,2030.0582720000002
2018-01-01 10:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,560.6179333034664,1155.2486533270478,1.0,0.0,-0.0,-0.0,2155.248653458628,36054.51907827095,2014.5940572499999
2018-01-01 11:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,560.1253963744227,1149.1673495152963,1.0,0.0,-0.0,-0.0,2149.167349646872,36222.118810063206,1972.9320855
2018-01-01 12:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,34354.27433529691,1859.19015975
2018-01-01 13:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,32568.090832683243,1777.73851425
2018-01-01 14:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,30837.59582109411,1722.25019825
2018-01-01 15:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,29113.477523850164,1716.067418
2018-01-01 16:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,27510.530009822167,1595.08985425
2018-01-01 17:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,25867.96858157415,1634.8834084999999
2018-01-01 18:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,24241.97902483069,1618.4956164999999
2018-01-01 19:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,22640.5597424059,1594.1075645
2018-01-01 20:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.637978807091713e-12,21023.83087849437,1609.5966147499998
2018-01-01 21:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,19307.024067068938,1709.85574675
2018-01-01 22:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,17635.70941372172,1664.5559887499999
2018-01-01 23:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,16024.675068961777,1604.462982
2018-01-02 00:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,14315.97499801134,1702.3092545
2018-01-02 01:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,12597.633223628332,1712.1424495
2018-01-02 02:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,10881.783883094638,1709.84258775
2018-01-02 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,9160.083448586767,1715.8859745
2018-01-02 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,7418.265797828433,1736.19613925
2018-01-02 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,5696.644363327223,1716.195126
2018-01-02 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,4.547473508864641e-13,3809.7959999721334,1881.6149945
2018-01-02 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.2737367544323206e-13,1807.0279447582177,1997.74614275
2018-01-02 08:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.5451553560715,1105.7967335794121,1.0,0.0,-0.0,-0.0,2105.7967337109912,1885.1727516001565,2022.85446175
2018-01-02 09:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,557.2615493272906,1114.3542946578434,1.0,0.0,-0.0,-0.0,2114.3542947894225,1997.8545841940488,1996.8662395000001
2018-01-02 10:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,558.3095212072885,1126.9870485628537,1.0,0.0,-0.0,-0.0,2126.987048694433,2180.5044108515085,1939.51837125
2018-01-02 11:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,558.7034719887969,1131.7746825845043,1.0,0.0,-0.0,-0.0,2131.7746827160836,2481.9151802263846,1825.5245932500002
2018-01-02 12:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,558.4605265420207,1128.8278175457563,1.0,0.0,-0.0,-0.0,2128.8278176773356,2864.684895889679,1741.18500325
2018-01-02 13:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,558.4621813158718,1128.8416255821944,1.0,0.0,-0.0,-0.0,2128.8416257137733,3270.3900208860996,1718.2205055
2018-01-02 14:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,557.6510960198704,1119.0439907431553,1.0,0.0,-0.0,-0.0,2119.043990874735,3684.2984070017246,1700.17414275
2018-01-02 15:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.4508990121087,1104.6238079749974,1.0,0.0,-0.0,-0.0,2104.6238081065767,4091.2185992297213,1692.69576775
2018-01-02 16:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,555.3465507653493,1091.5845086091858,1.0,0.0,-0.0,-0.0,2091.584508740765,4494.201618879308,1683.548038
2018-01-02 17:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,554.8529488732738,1085.719872483304,1.0,0.0,-0.0,-0.0,2085.7198726148827,4926.777998923699,1648.04487975
2018-01-02 18:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,553.6607515960573,1071.8533188714325,1.0,0.0,-0.0,-0.0,2071.853319003012,5330.031850641431,1663.45237625
2018-01-02 19:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,553.6622566379664,1071.865347482158,1.0,0.0,-0.0,-0.0,2071.865347613737,5715.582557638814,1681.1223575
2018-01-02 20:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,552.4080714562044,1057.3404929394185,1.0,0.0,-0.0,-0.0,2057.3404930709976,6053.159896478434,1714.5276629999998
2018-01-02 21:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,551.2897014870208,1044.606986943982,1.0,0.0,-0.0,-0.0,2044.606987075561,6307.293259514191,1785.200301
2018-01-02 22:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,550.7745246266136,1038.7197782996466,1.0,0.0,-0.0,-0.0,2038.7197784312912,6446.976555543997,1893.734679
2018-01-02 23:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,0.0,0.0,-0.0,0.0,-0.0,-0.0,1000.0000001315784,5505.139196917349,1936.51990125
2018-01-03 00:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,0.0,0.0,-0.0,0.0,-0.0,-0.0,1000.0000001315784,4530.333580653303,1969.5937092499998
2018-01-03 01:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,0.0,0.0,-0.0,0.0,-0.0,-0.0,1000.0000001315789,3541.384683957232,1983.84623475
2018-01-03 02:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631584,3532.924451477877,2003.46840075
2018-01-03 03:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,0.0,0.0,-0.0,0.0,-0.0,-0.0,1000.0000001315791,2514.6783342430685,2013.2552335
2018-01-03 04:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,0.0,0.0,-0.0,0.0,-0.0,-0.0,1000.0000001315796,1480.846622390904,2028.9549415000001
2018-01-03 05:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,1451.8742394582077,2024.21147275
2018-01-03 06:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631577,1242.180658918933,2204.93591725
2018-01-03 07:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,922.6488986886218,2314.7975969999998
2018-01-03 08:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631612,575.781639674615,2342.16890525
2018-01-03 09:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,287.5215138270686,2283.600645
2018-01-03 10:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.000000263157,122.63735712858725,2160.25698075
2018-01-03 11:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,112.15702601117684,2005.8716335
2018-01-03 12:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,236.41887565945055,1871.13062725
2018-01-03 13:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,375.7295397103709,1856.067887
2018-01-03 14:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,550.4515396648809,1820.64093875
2018-01-03 15:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,732.1093927753304,1813.6855047499998
2018-01-03 16:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,927.5528557505987,1799.87953675
2018-01-03 17:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,1175.640175407151,1747.213777
2018-01-03 18:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,1432.940419023437,1737.97305025
2018-01-03 19:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,1694.7060726202758,1733.478805
2018-01-03 20:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,1949.8152657655721,1740.10592975
2018-01-03 21:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631587,2177.310907689307,1767.69089125
2018-01-03 22:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631584,2335.8867485025794,1836.58519725
2018-01-03 23:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.000000263158,2502.6663604486994,1828.36365475
2018-01-04 00:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631587,2766.679349642797,1731.11158675
2018-01-04 01:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631584,3073.6125615296737,1688.1617765
2018-01-04 02:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631587,3392.587351101501,1676.08580125
2018-01-04 03:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,3697.8107846259295,1689.80141025
2018-01-04 04:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,556.0716302917349,1100.1666331838335,1.0,0.0,-0.0,-0.0,3100.1666334469915,5076.228431881552,1716.73962375
2018-01-04 05:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,556.3079899902118,1102.974274368187,1.0,0.0,-0.0,-0.0,3102.974274631346,6357.888395281842,1816.1504715
2018-01-04 06:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,556.2662154837717,1102.4729992261314,1.0,0.0,-0.0,-0.0,3102.4729994892905,7469.666269495313,1985.38765175
2018-01-04 07:00:00,0.0,0.0,1349.7230816861002,1.0,1953.5465655983032,3551.902846542369,555.8360709114515,1097.3736863366446,1.0,0.0,-0.0,-0.0,3050.92025193495,8544.284114551878,1970.8703380000002
2018-01-04 08:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,555.9003268977852,1098.1346945083383,1.0,0.0,-0.0,-0.0,2098.134694639917,8654.547623682041,1982.31868575
2018-01-04 09:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.1362487468549,1100.9328218216597,1.0,0.0,-0.0,-0.0,2100.932821953239,8783.77808680213,1966.137502
2018-01-04 10:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.4800495237371,1105.0226769966862,1.0,0.0,-0.0,-0.0,2105.022677128266,8985.473564174501,1897.74786025
2018-01-04 11:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.7600274184616,1108.3637675749244,1.0,0.0,-0.0,-0.0,2108.3637677065035,9236.932866652103,1851.302522
2018-01-04 12:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.8679511684373,1109.6538614529513,1.0,0.0,-0.0,-0.0,2109.65386158453,9584.634541824185,1756.3220625000001
2018-01-04 13:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.8032221172637,1108.8798052967418,1.0,0.0,-0.0,-0.0,2108.8798054283216,9982.918705411772,1704.9265515
2018-01-04 14:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.7600274184616,1108.3637675749244,1.0,0.0,-0.0,-0.0,2108.3637677065035,10380.137370892291,1705.43137675
2018-01-04 15:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.6105027846014,1106.5733961763046,1.0,0.0,-0.0,-0.0,2106.573396307882,10795.107316497786,1685.8452095
2018-01-04 16:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.1787567605484,1101.4392868132054,1.0,0.0,-0.0,-0.0,2101.439286944784,11148.619371903262,1742.12248525
2018-01-04 17:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.2432509685101,1102.2054754510316,1.0,0.0,-0.0,-0.0,2102.205475582614,11437.246342107297,1807.7341415
2018-01-04 18:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.222078718648,1101.9526758692325,1.0,0.0,-0.0,-0.0,2101.952676000812,11594.003569218743,1939.318739
2018-01-04 19:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,556.0072548741565,1099.4030403237846,1.0,0.0,-0.0,-0.0,2099.403040455363,11761.248538977019,1926.26379325
2018-01-04 20:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,555.9431228646014,1098.6420330051233,1.0,0.0,-0.0,-0.0,2098.6420331367026,12038.31149526263,1815.6660565
2018-01-04 21:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,555.5814531764506,1094.355241638071,1.0,0.0,-0.0,-0.0,2094.35524176965,12331.707728132862,1795.0149385
2018-01-04 22:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,555.0276258934398,1087.8304573395274,1.0,0.0,-0.0,-0.0,2087.8304574711055,12679.122903709334,1734.438331
2018-01-04 23:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,554.6891661235277,1083.856327533706,1.0,0.0,-0.0,-0.0,2083.856327665284,13018.530903159297,1738.432443
2018-01-05 00:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,554.2893252643481,1079.1753298203942,1.0,0.0,-0.0,-0.0,2079.1753299519733,13375.251610678011,1716.40070025
2018-01-05 01:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,11651.05921981644,1718.0984915
2018-01-05 02:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.8189894035458565e-12,9915.965995974384,1729.19255225
2018-01-05 03:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,8139.843485542566,1770.41628825
2018-01-05 04:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,9.094947017729282e-13,6321.331467614317,1813.00484325
2018-01-05 05:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,4394.195148970975,1921.832942
2018-01-05 06:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,2303.099523982202,2086.00821975
2018-01-05 07:00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,169.11634908241317,2129.13011575
2018-01-05 08:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,551.2284000931157,1043.9112033402832,1.0,0.0,-0.0,-0.0,2043.9112034718623,83.27974983970891,2125.1338960000003
2018-01-05 09:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,551.4526495537774,1046.4609156586528,1.0,0.0,-0.0,-0.0,2046.4609157902319,0.0,2125.1363785
2018-01-05 10:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,551.9033488374683,1051.5990786320042,1.0,0.0,-0.0,-0.0,2051.5990787635833,18.346863175820317,2028.6572615
2018-01-05 11:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,552.3743743633541,1057.0004733476305,1.0,0.0,-0.0,-0.0,2057.0004734792096,99.95449696061208,1970.7958295
2018-01-05 12:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,552.6638541940187,1060.3257768541223,1.0,0.0,-0.0,-0.0,2060.3257769857014,291.2459698513667,1864.42814825
2018-01-05 13:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,552.7264906006804,1061.0446964042153,1.0,0.0,-0.0,-0.0,2061.044696535794,547.4169157810749,1800.246157
2018-01-05 14:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,552.0673848152576,1053.4758144490552,1.0,0.0,-0.0,-0.0,2053.4758145806345,786.9087767949486,1809.32765125
2018-01-05 15:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,551.7177844544059,1049.4843049598835,1.0,0.0,-0.0,-0.0,2049.4843050914624,1027.0238260601122,1804.686114
2018-01-05 16:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,551.5157254501004,1047.1725511645652,1.0,0.0,-0.0,-0.0,2047.1725512961443,1218.5621879306054,1850.92413825
2018-01-05 17:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,550.643623693112,1037.2731819682217,1.0,0.0,-0.0,-0.0,2037.2731820998008,1307.2299954251216,1943.873858
2018-01-05 18:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,549.8565096154392,1028.4169904329863,1.0,0.0,-0.0,-0.0,2028.4169905645656,1232.3401125103276,2098.56542
2018-01-05 19:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,0.0,0.0,-0.0,0.0,-0.0,-0.0,1000.0000001315793,126.77419346436635,2100.8328585
2018-01-05 20:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,484.3987750365085,899.9205461439409,1.0,0.0,-0.0,-0.0,1899.92054627552,0.0,2022.08557825
2018-01-05 21:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,532.3302387348517,987.1796957061838,1.0,0.0,-0.0,-0.0,1987.179695837763,0.0,1982.58474175
2018-01-05 22:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,511.35565094694766,952.4425134561839,1.0,0.0,-0.0,-0.0,1952.442513587763,0.0,1947.8475595
2018-01-05 23:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,550.196948641888,1032.246092778068,1.0,0.0,-0.0,-0.0,2032.2460929096471,90.97972882188401,1936.6714100000002
2018-01-06 00:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,550.7487727372575,1038.4477987094895,1.0,0.0,-0.0,-0.0,2038.4477988410686,220.92489385740527,1903.89748375
2018-01-06 01:00:00,0.0,0.0,690.909091,1.0,1000.0000001315791,1818.1818184210526,345.83159650204715,662.3209858349244,1.0,0.0,-0.0,-0.0,1662.3209859665035,0.0,1878.626167
2018-01-06 02:00:00,0.0,0.0,1284.8469957879086,1.0,1859.6469675877627,3381.1763047050226,0.0,0.0,-0.0,0.0,-0.0,-0.0,1859.646967587763,0.0,1855.0520135
2018-01-06 03:00:00,0.0,0.0,1281.6624018151815,1.0,1855.037686837763,3372.7957942504777,0.0,0.0,-0.0,0.0,-0.0,-0.0,1855.037686837763,0.0,1850.44273275
2018-01-06 04:00:00,0.0,0.0,1274.4722121242723,1.0,1844.6308333377629,3353.874242432296,0.0,0.0,-0.0,0.0,-0.0,-0.0,1844.630833337763,0.0,1840.03587925
2018-01-06 05:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,78.12384942539529,1917.28119675
2018-01-06 06:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,43.10187762298055,2030.41826275
2018-01-06 07:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631575,6.405292682739017,2032.09680075
2018-01-06 08:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,4.6404140261655265,1997.1692070000001
2018-01-06 09:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,20.04964815701308,1979.995292
2018-01-06 10:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,134.33488664708176,1881.11756075
2018-01-06 11:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,315.7937173543072,1813.9311607500001
2018-01-06 12:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,598.4297184805071,1712.7336545
2018-01-06 13:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,934.101392245236,1659.66630725
2018-01-06 14:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,1274.632701516691,1654.7690535
2018-01-06 15:00:00,0.0,0.0,1381.818182,1.0,2000.0000002631582,3636.3636368421053,0.0,0.0,-0.0,0.0,-0.0,-0.0,2000.0000002631582,1645.4945496824873,1624.40035175
