,2020,2020,2020,2020,2030,2030,2030,2030,2050,2050,2050,2050
,Emission_factor_buy,Emission_factor_sell,Electricity_cost_buy,Electricity_cost_sell,Emission_factor_buy,Emission_factor_sell,Electricity_cost_buy,Electricity_cost_sell,Emission_factor_buy,Emission_factor_sell,Electricity_cost_buy,Electricity_cost_sell
46,0.442535917,-0.442535917,0.18,-0.04,0.183,-0.183,0.18,-0.04,0.003,-0.003,0.18,-0.04
47,0.441282427,-0.441282427,0.18,-0.04,0.196,-0.196,0.18,-0.04,0.004,-0.004,0.18,-0.04
48,0.438130254,-0.438130254,0.18,-0.04,0.073,-0.073,0.18,-0.04,0.003,-0.003,0.18,-0.04
49,0.440947658,-0.440947658,0.18,-0.04,0.071,-0.071,0.18,-0.04,0.004,-0.004,0.18,-0.04
50,0.447520538,-0.447520538,0.18,-0.04,0.073,-0.073,0.18,-0.04,0.004,-0.004,0.18,-0.04
51,0.442862091,-0.442862091,0.18,-0.04,0.069,-0.069,0.18,-0.04,0.004,-0.004,0.18,-0.04
52,0.436264638,-0.436264638,0.18,-0.04,0.064,-0.064,0.18,-0.04,0.004,-0.004,0.18,-0.04
53,0.439819031,-0.439819031,0.18,-0.04,0.068,-0.068,0.18,-0.04,0.003,-0.003,0.18,-0.04
54,0.456305939,-0.456305939,0.18,-0.04,0.06,-0.06,0.18,-0.04,0.003,-0.003,0.18,-0.04
55,0.463124354,-0.463124354,0.18,-0.04,0.072,-0.072,0.18,-0.04,0.003,-0.003,0.18,-0.04
56,0.469762219,-0.469762219,0.18,-0.04,0.068,-0.068,0.18,-0.04,0.003,-0.003,0.18,-0.04
57,0.475824779,-0.475824779,0.18,-0.04,0.063,-0.063,0.18,-0.04,0.003,-0.003,0.18,-0.04
58,0.483151964,-0.483151964,0.18,-0.04,0.06,-0.06,0.18,-0.04,0.003,-0.003,0.18,-0.04
59,0.490229019,-0.490229019,0.18,-0.04,0.058,-0.058,0.18,-0.04,0.003,-0.003,0.18,-0.04
60,0.500951509,-0.500951509,0.18,-0.04,0.051,-0.051,0.18,-0.04,0.003,-0.003,0.18,-0.04
61,0.512811996,-0.512811996,0.18,-0.04,0.051,-0.051,0.18,-0.04,0.003,-0.003,0.18,-0.04
62,0.525089189,-0.525089189,0.18,-0.04,0.053,-0.053,0.18,-0.04,0.003,-0.003,0.18,-0.04
63,0.539878328,-0.539878328,0.18,-0.04,0.063,-0.063,0.18,-0.04,0.003,-0.003,0.18,-0.04
64,0.543375365,-0.543375365,0.18,-0.04,0.063,-0.063,0.18,-0.04,0.003,-0.003,0.18,-0.04
65,0.535314475,-0.535314475,0.18,-0.04,0.061,-0.061,0.18,-0.04,0.003,-0.003,0.18,-0.04
66,0.530587617,-0.530587617,0.18,-0.04,0.06,-0.06,0.18,-0.04,0.003,-0.003,0.18,-0.04
67,0.531901351,-0.531901351,0.18,-0.04,0.062,-0.062,0.18,-0.04,0.003,-0.003,0.18,-0.04
68,0.536661776,-0.536661776,0.18,-0.04,0.063,-0.063,0.18,-0.04,0.003,-0.003,0.18,-0.04
69,0.540390302,-0.540390302,0.18,-0.04,0.046,-0.046,0.18,-0.04,0.003,-0.003,0.18,-0.04
70,0.545464386,-0.545464386,0.18,-0.04,0.035,-0.035,0.18,-0.04,0.003,-0.003,0.18,-0.04
71,0.539921151,-0.539921151,0.18,-0.04,0.035,-0.035,0.18,-0.04,0.003,-0.003,0.18,-0.04
72,0.533868364,-0.533868364,0.18,-0.04,0.015,-0.015,0.18,-0.04,0.003,-0.003,0.18,-0.04
73,0.519474191,-0.519474191,0.18,-0.04,0.015,-0.015,0.18,-0.04,0.004,-0.004,0.18,-0.04
74,0.505195237,-0.505195237,0.18,-0.04,0.015,-0.015,0.18,-0.04,0.004,-0.004,0.18,-0.04
75,0.48950561,-0.48950561,0.18,-0.04,0.016,-0.016,0.18,-0.04,0.004,-0.004,0.18,-0.04
76,0.471666764,-0.471666764,0.18,-0.04,0.016,-0.016,0.18,-0.04,0.004,-0.004,0.18,-0.04
77,0.458032748,-0.458032748,0.18,-0.04,0.016,-0.016,0.18,-0.04,0.003,-0.003,0.18,-0.04
78,0.450033229,-0.450033229,0.18,-0.04,0.035,-0.035,0.18,-0.04,0.003,-0.003,0.18,-0.04
79,0.444519848,-0.444519848,0.18,-0.04,0.064,-0.064,0.18,-0.04,0.003,-0.003,0.18,-0.04
80,0.439982388,-0.439982388,0.18,-0.04,0.061,-0.061,0.18,-0.04,0.003,-0.003,0.18,-0.04
81,0.431581867,-0.431581867,0.18,-0.04,0.058,-0.058,0.18,-0.04,0.003,-0.003,0.18,-0.04
82,0.418851697,-0.418851697,0.18,-0.04,0.058,-0.058,0.18,-0.04,0.003,-0.003,0.18,-0.04
83,0.408264811,-0.408264811,0.18,-0.04,0.057,-0.057,0.18,-0.04,0.003,-0.003,0.18,-0.04
84,0.39742799,-0.39742799,0.18,-0.04,0.057,-0.057,0.18,-0.04,0.003,-0.003,0.18,-0.04
85,0.38965355,-0.38965355,0.18,-0.04,0.057,-0.057,0.18,-0.04,0.003,-0.003,0.18,-0.04
86,0.396862945,-0.396862945,0.18,-0.04,0.059,-0.059,0.18,-0.04,0.003,-0.003,0.18,-0.04
87,0.403955535,-0.403955535,0.18,-0.04,0.06,-0.06,0.18,-0.04,0.003,-0.003,0.18,-0.04
88,0.405681923,-0.405681923,0.18,-0.04,0.058,-0.058,0.18,-0.04,0.003,-0.003,0.18,-0.04
89,0.406434566,-0.406434566,0.18,-0.04,0.056,-0.056,0.18,-0.04,0.003,-0.003,0.18,-0.04
90,0.40382986,-0.40382986,0.18,-0.04,0.056,-0.056,0.18,-0.04,0.003,-0.003,0.18,-0.04
91,0.396044076,-0.396044076,0.18,-0.04,0.057,-0.057,0.18,-0.04,0.003,-0.003,0.18,-0.04
92,0.389669762,-0.389669762,0.18,-0.04,0.06,-0.06,0.18,-0.04,0.003,-0.003,0.18,-0.04
93,0.374524869,-0.374524869,0.18,-0.04,0.058,-0.058,0.18,-0.04,0.003,-0.003,0.18,-0.04
94,0.365221231,-0.365221231,0.18,-0.04,0.034,-0.034,0.18,-0.04,0.003,-0.003,0.18,-0.04
95,0.335054445,-0.335054445,0.18,-0.04,0.006,-0.006,0.18,-0.04,0.003,-0.003,0.18,-0.04
96,0.309311969,-0.309311969,0.18,-0.04,0.006,-0.006,0.18,-0.04,0.003,-0.003,0.18,-0.04
97,0.29486845,-0.29486845,0.18,-0.04,0.006,-0.006,0.18,-0.04,0.004,-0.004,0.18,-0.04
98,0.288117243,-0.288117243,0.18,-0.04,0.006,-0.006,0.18,-0.04,0.004,-0.004,0.18,-0.04
99,0.276269527,-0.276269527,0.18,-0.04,0.006,-0.006,0.18,-0.04,0.004,-0.004,0.18,-0.04
100,0.271156543,-0.271156543,0.18,-0.04,0.006,-0.006,0.18,-0.04,0.004,-0.004,0.18,-0.04
101,0.277153387,-0.277153387,0.18,-0.04,0.006,-0.006,0.18,-0.04,0.003,-0.003,0.18,-0.04
102,0.284261129,-0.284261129,0.18,-0.04,0.006,-0.006,0.18,-0.04,0.003,-0.003,0.18,-0.04
103,0.313179922,-0.313179922,0.18,-0.04,0.019,-0.019,0.18,-0.04,0.003,-0.003,0.18,-0.04
104,0.335117571,-0.335117571,0.18,-0.04,0.049,-0.049,0.18,-0.04,0.003,-0.003,0.18,-0.04
105,0.356930306,-0.356930306,0.18,-0.04,0.048,-0.048,0.18,-0.04,0.003,-0.003,0.18,-0.04
106,0.375680373,-0.375680373,0.18,-0.04,0.048,-0.048,0.18,-0.04,0.003,-0.003,0.18,-0.04
107,0.383430915,-0.383430915,0.18,-0.04,0.048,-0.048,0.18,-0.04,0.003,-0.003,0.18,-0.04
108,0.393724209,-0.393724209,0.18,-0.04,0.048,-0.048,0.18,-0.04,0.003,-0.003,0.18,-0.04
109,0.404468706,-0.404468706,0.18,-0.04,0.049,-0.049,0.18,-0.04,0.003,-0.003,0.18,-0.04
110,0.41396544,-0.41396544,0.18,-0.04,0.047,-0.047,0.18,-0.04,0.003,-0.003,0.18,-0.04
111,0.425806334,-0.425806334,0.18,-0.04,0.05,-0.05,0.18,-0.04,0.003,-0.003,0.18,-0.04
112,0.433559561,-0.433559561,0.18,-0.04,0.049,-0.049,0.18,-0.04,0.003,-0.003,0.18,-0.04
113,0.441107405,-0.441107405,0.18,-0.04,0.047,-0.047,0.18,-0.04,0.003,-0.003,0.18,-0.04
114,0.438782563,-0.438782563,0.18,-0.04,0.046,-0.046,0.18,-0.04,0.003,-0.003,0.18,-0.04
115,0.439933655,-0.439933655,0.18,-0.04,0.047,-0.047,0.18,-0.04,0.003,-0.003,0.18,-0.04
116,0.438326643,-0.438326643,0.18,-0.04,0.049,-0.049,0.18,-0.04,0.003,-0.003,0.18,-0.04
117,0.432179677,-0.432179677,0.18,-0.04,0.05,-0.05,0.18,-0.04,0.003,-0.003,0.18,-0.04
118,0.435781431,-0.435781431,0.18,-0.04,0.034,-0.034,0.18,-0.04,0.003,-0.003,0.18,-0.04
119,0.43253383,-0.43253383,0.18,-0.04,0.036,-0.036,0.18,-0.04,0.003,-0.003,0.18,-0.04
120,0.4299331,-0.4299331,0.18,-0.04,0.018,-0.018,0.18,-0.04,0.004,-0.004,0.18,-0.04
121,0.440370644,-0.440370644,0.18,-0.04,0.018,-0.018,0.18,-0.04,0.004,-0.004,0.18,-0.04
122,0.454304361,-0.454304361,0.18,-0.04,0.019,-0.019,0.18,-0.04,0.004,-0.004,0.18,-0.04
123,0.45501764,-0.45501764,0.18,-0.04,0.019,-0.019,0.18,-0.04,0.004,-0.004,0.18,-0.04
124,0.457824882,-0.457824882,0.18,-0.04,0.02,-0.02,0.18,-0.04,0.004,-0.004,0.18,-0.04
125,0.466209739,-0.466209739,0.18,-0.04,0.041,-0.041,0.18,-0.04,0.004,-0.004,0.18,-0.04
126,0.480129834,-0.480129834,0.18,-0.04,0.038,-0.038,0.18,-0.04,0.003,-0.003,0.18,-0.04
127,0.501897768,-0.501897768,0.18,-0.04,0.078,-0.078,0.18,-0.04,0.003,-0.003,0.18,-0.04
128,0.51139103,-0.51139103,0.18,-0.04,0.158,-0.158,0.18,-0.04,0.003,-0.003,0.18,-0.04
129,0.519356224,-0.519356224,0.18,-0.04,0.158,-0.158,0.18,-0.04,0.003,-0.003,0.18,-0.04
130,0.52082766,-0.52082766,0.18,-0.04,0.156,-0.156,0.18,-0.04,0.003,-0.003,0.18,-0.04
131,0.526664253,-0.526664253,0.18,-0.04,0.153,-0.153,0.18,-0.04,0.003,-0.003,0.18,-0.04
132,0.527273732,-0.527273732,0.18,-0.04,0.153,-0.153,0.18,-0.04,0.003,-0.003,0.18,-0.04
133,0.52688463,-0.52688463,0.18,-0.04,0.154,-0.154,0.18,-0.04,0.003,-0.003,0.18,-0.04
134,0.533042752,-0.533042752,0.18,-0.04,0.16,-0.16,0.18,-0.04,0.003,-0.003,0.18,-0.04
135,0.543054984,-0.543054984,0.18,-0.04,0.16,-0.16,0.18,-0.04,0.003,-0.003,0.18,-0.04
136,0.544180183,-0.544180183,0.18,-0.04,0.169,-0.169,0.18,-0.04,0.023,-0.023,0.18,-0.04
137,0.538476894,-0.538476894,0.18,-0.04,0.169,-0.169,0.18,-0.04,0.023,-0.023,0.18,-0.04
138,0.533267498,-0.533267498,0.18,-0.04,0.168,-0.168,0.18,-0.04,0.023,-0.023,0.18,-0.04
139,0.529162375,-0.529162375,0.18,-0.04,0.166,-0.166,0.18,-0.04,0.023,-0.023,0.18,-0.04
140,0.530349006,-0.530349006,0.18,-0.04,0.161,-0.161,0.18,-0.04,0.003,-0.003,0.18,-0.04
141,0.530112576,-0.530112576,0.18,-0.04,0.167,-0.167,0.18,-0.04,0.003,-0.003,0.18,-0.04
142,0.528641343,-0.528641343,0.18,-0.04,0.171,-0.171,0.18,-0.04,0.003,-0.003,0.18,-0.04
143,0.522535514,-0.522535514,0.18,-0.04,0.148,-0.148,0.18,-0.04,0.003,-0.003,0.18,-0.04
144,0.517052905,-0.517052905,0.18,-0.04,0.099,-0.099,0.18,-0.04,0.003,-0.003,0.18,-0.04
145,0.512190957,-0.512190957,0.18,-0.04,0.084,-0.084,0.18,-0.04,0.003,-0.003,0.18,-0.04
146,0.507368194,-0.507368194,0.18,-0.04,0.085,-0.085,0.18,-0.04,0.004,-0.004,0.18,-0.04
147,0.503068402,-0.503068402,0.18,-0.04,0.09,-0.09,0.18,-0.04,0.004,-0.004,0.18,-0.04
148,0.506649347,-0.506649347,0.18,-0.04,0.091,-0.091,0.18,-0.04,0.004,-0.004,0.18,-0.04
149,0.515264746,-0.515264746,0.18,-0.04,0.082,-0.082,0.18,-0.04,0.004,-0.004,0.18,-0.04
150,0.532058553,-0.532058553,0.18,-0.04,0.082,-0.082,0.18,-0.04,0.003,-0.003,0.18,-0.04
151,0.549082082,-0.549082082,0.18,-0.04,0.081,-0.081,0.18,-0.04,0.003,-0.003,0.18,-0.04
152,0.558613308,-0.558613308,0.18,-0.04,0.076,-0.076,0.18,-0.04,0.003,-0.003,0.18,-0.04
153,0.559983157,-0.559983157,0.18,-0.04,0.105,-0.105,0.18,-0.04,0.003,-0.003,0.18,-0.04
154,0.551371258,-0.551371258,0.18,-0.04,0.103,-0.103,0.18,-0.04,0.003,-0.003,0.18,-0.04
155,0.532573615,-0.532573615,0.18,-0.04,0.101,-0.101,0.18,-0.04,0.003,-0.003,0.18,-0.04
156,0.510001048,-0.510001048,0.18,-0.04,0.1,-0.1,0.18,-0.04,0.003,-0.003,0.18,-0.04
157,0.496529098,-0.496529098,0.18,-0.04,0.082,-0.082,0.18,-0.04,0.003,-0.003,0.18,-0.04
158,0.488768621,-0.488768621,0.18,-0.04,0.077,-0.077,0.18,-0.04,0.003,-0.003,0.18,-0.04
159,0.4788,-0.4788,0.18,-0.04,0.077,-0.077,0.18,-0.04,0.003,-0.003,0.18,-0.04
160,0.462307344,-0.462307344,0.18,-0.04,0.1,-0.1,0.18,-0.04,0.003,-0.003,0.18,-0.04
161,0.442283016,-0.442283016,0.18,-0.04,0.111,-0.111,0.18,-0.04,0.003,-0.003,0.18,-0.04
162,0.417322759,-0.417322759,0.18,-0.04,0.109,-0.109,0.18,-0.04,0.003,-0.003,0.18,-0.04
163,0.370787989,-0.370787989,0.18,-0.04,0.109,-0.109,0.18,-0.04,0.003,-0.003,0.18,-0.04
164,0.319188635,-0.319188635,0.18,-0.04,0.113,-0.113,0.18,-0.04,0.003,-0.003,0.18,-0.04
165,0.287801156,-0.287801156,0.18,-0.04,0.116,-0.116,0.18,-0.04,0.003,-0.003,0.18,-0.04
166,0.262660736,-0.262660736,0.18,-0.04,0.117,-0.117,0.18,-0.04,0.003,-0.003,0.18,-0.04
167,0.247024419,-0.247024419,0.18,-0.04,0.12,-0.12,0.18,-0.04,0.003,-0.003,0.18,-0.04
168,0.232534201,-0.232534201,0.18,-0.04,0.091,-0.091,0.18,-0.04,0.003,-0.003,0.18,-0.04
169,0.225034745,-0.225034745,0.18,-0.04,0.085,-0.085,0.18,-0.04,0.004,-0.004,0.18,-0.04
170,0.226079684,-0.226079684,0.18,-0.04,0.087,-0.087,0.18,-0.04,0.004,-0.004,0.18,-0.04
171,0.225872664,-0.225872664,0.18,-0.04,0.09,-0.09,0.18,-0.04,0.004,-0.004,0.18,-0.04
172,0.229753541,-0.229753541,0.18,-0.04,0.089,-0.089,0.18,-0.04,0.004,-0.004,0.18,-0.04
173,0.240467442,-0.240467442,0.18,-0.04,0.091,-0.091,0.18,-0.04,0.004,-0.004,0.18,-0.04
174,0.253880693,-0.253880693,0.18,-0.04,0.094,-0.094,0.18,-0.04,0.004,-0.004,0.18,-0.04
175,0.273670292,-0.273670292,0.18,-0.04,0.103,-0.103,0.18,-0.04,0.004,-0.004,0.18,-0.04
176,0.283130536,-0.283130536,0.18,-0.04,0.129,-0.129,0.18,-0.04,0.004,-0.004,0.18,-0.04
177,0.275259712,-0.275259712,0.18,-0.04,0.166,-0.166,0.18,-0.04,0.004,-0.004,0.18,-0.04
178,0.265960827,-0.265960827,0.18,-0.04,0.168,-0.168,0.18,-0.04,0.004,-0.004,0.18,-0.04
179,0.258409573,-0.258409573,0.18,-0.04,0.164,-0.164,0.18,-0.04,0.007,-0.007,0.18,-0.04
180,0.252604537,-0.252604537,0.18,-0.04,0.164,-0.164,0.18,-0.04,0.016,-0.016,0.18,-0.04
181,0.252141332,-0.252141332,0.18,-0.04,0.17,-0.17,0.18,-0.04,0.025,-0.025,0.18,-0.04
182,0.256092851,-0.256092851,0.18,-0.04,0.177,-0.177,0.18,-0.04,0.025,-0.025,0.18,-0.04
183,0.264323027,-0.264323027,0.18,-0.04,0.198,-0.198,0.18,-0.04,0.027,-0.027,0.18,-0.04
184,0.266179857,-0.266179857,0.18,-0.04,0.234,-0.234,0.18,-0.04,0.038,-0.038,0.18,-0.04
185,0.270831915,-0.270831915,0.18,-0.04,0.257,-0.257,0.18,-0.04,0.083,-0.083,0.18,-0.04
186,0.27174408,-0.27174408,0.18,-0.04,0.247,-0.247,0.18,-0.04,0.094,-0.094,0.18,-0.04
187,0.262413258,-0.262413258,0.18,-0.04,0.242,-0.242,0.18,-0.04,0.098,-0.098,0.18,-0.04
188,0.258453535,-0.258453535,0.18,-0.04,0.248,-0.248,0.18,-0.04,0.109,-0.109,0.18,-0.04
189,0.24944513,-0.24944513,0.18,-0.04,0.263,-0.263,0.18,-0.04,0.119,-0.119,0.18,-0.04
190,0.246484744,-0.246484744,0.18,-0.04,0.296,-0.296,0.18,-0.04,0.124,-0.124,0.18,-0.04
191,0.235883985,-0.235883985,0.18,-0.04,0.329,-0.329,0.18,-0.04,0.128,-0.128,0.18,-0.04
192,0.231987349,-0.231987349,0.18,-0.04,0.332,-0.332,0.18,-0.04,0.129,-0.129,0.18,-0.04
193,0.234130578,-0.234130578,0.18,-0.04,0.33,-0.33,0.18,-0.04,0.135,-0.135,0.18,-0.04
194,0.233933005,-0.233933005,0.18,-0.04,0.333,-0.333,0.18,-0.04,0.137,-0.137,0.18,-0.04
195,0.236155221,-0.236155221,0.18,-0.04,0.325,-0.325,0.18,-0.04,0.134,-0.134,0.18,-0.04
196,0.246022102,-0.246022102,0.18,-0.04,0.316,-0.316,0.18,-0.04,0.127,-0.127,0.18,-0.04
197,0.273524963,-0.273524963,0.18,-0.04,0.314,-0.314,0.18,-0.04,0.119,-0.119,0.18,-0.04
198,0.304565736,-0.304565736,0.18,-0.04,0.316,-0.316,0.18,-0.04,0.121,-0.121,0.18,-0.04
199,0.330906415,-0.330906415,0.18,-0.04,0.277,-0.277,0.18,-0.04,0.097,-0.097,0.18,-0.04
200,0.343193007,-0.343193007,0.18,-0.04,0.255,-0.255,0.18,-0.04,0.091,-0.091,0.18,-0.04
201,0.344499049,-0.344499049,0.18,-0.04,0.241,-0.241,0.18,-0.04,0.087,-0.087,0.18,-0.04
202,0.339126857,-0.339126857,0.18,-0.04,0.24,-0.24,0.18,-0.04,0.085,-0.085,0.18,-0.04
203,0.335736706,-0.335736706,0.18,-0.04,0.233,-0.233,0.18,-0.04,0.085,-0.085,0.18,-0.04
204,0.333150594,-0.333150594,0.18,-0.04,0.228,-0.228,0.18,-0.04,0.08,-0.08,0.18,-0.04
205,0.335623611,-0.335623611,0.18,-0.04,0.227,-0.227,0.18,-0.04,0.08,-0.08,0.18,-0.04
206,0.340260532,-0.340260532,0.18,-0.04,0.226,-0.226,0.18,-0.04,0.08,-0.08,0.18,-0.04
207,0.350276454,-0.350276454,0.18,-0.04,0.223,-0.223,0.18,-0.04,0.077,-0.077,0.18,-0.04
208,0.358959644,-0.358959644,0.18,-0.04,0.211,-0.211,0.18,-0.04,0.074,-0.074,0.18,-0.04
209,0.365947547,-0.365947547,0.18,-0.04,0.199,-0.199,0.18,-0.04,0.071,-0.071,0.18,-0.04
210,0.369433126,-0.369433126,0.18,-0.04,0.194,-0.194,0.18,-0.04,0.066,-0.066,0.18,-0.04
211,0.370773476,-0.370773476,0.18,-0.04,0.192,-0.192,0.18,-0.04,0.065,-0.065,0.18,-0.04
212,0.379448428,-0.379448428,0.18,-0.04,0.195,-0.195,0.18,-0.04,0.062,-0.062,0.18,-0.04
213,0.390432203,-0.390432203,0.18,-0.04,0.194,-0.194,0.18,-0.04,0.051,-0.051,0.18,-0.04
214,0.400717814,-0.400717814,0.18,-0.04,0.192,-0.192,0.18,-0.04,0.053,-0.053,0.18,-0.04
215,0.414244155,-0.414244155,0.18,-0.04,0.195,-0.195,0.18,-0.04,0.042,-0.042,0.18,-0.04
216,0.436201392,-0.436201392,0.18,-0.04,0.207,-0.207,0.18,-0.04,0.042,-0.042,0.18,-0.04
217,0.450688551,-0.450688551,0.18,-0.04,0.218,-0.218,0.18,-0.04,0.045,-0.045,0.18,-0.04
218,0.466087123,-0.466087123,0.18,-0.04,0.229,-0.229,0.18,-0.04,0.053,-0.053,0.18,-0.04
219,0.481287141,-0.481287141,0.18,-0.04,0.236,-0.236,0.18,-0.04,0.057,-0.057,0.18,-0.04
220,0.49396865,-0.49396865,0.18,-0.04,0.245,-0.245,0.18,-0.04,0.078,-0.078,0.18,-0.04
221,0.520411103,-0.520411103,0.18,-0.04,0.237,-0.237,0.18,-0.04,0.077,-0.077,0.18,-0.04
222,0.535434284,-0.535434284,0.18,-0.04,0.242,-0.242,0.18,-0.04,0.075,-0.075,0.18,-0.04
223,0.544917739,-0.544917739,0.18,-0.04,0.235,-0.235,0.18,-0.04,0.086,-0.086,0.18,-0.04
224,0.556161489,-0.556161489,0.18,-0.04,0.233,-0.233,0.18,-0.04,0.088,-0.088,0.18,-0.04
225,0.559009916,-0.559009916,0.18,-0.04,0.222,-0.222,0.18,-0.04,0.084,-0.084,0.18,-0.04
226,0.562275663,-0.562275663,0.18,-0.04,0.225,-0.225,0.18,-0.04,0.086,-0.086,0.18,-0.04
